"","seg_min","seg_max","seg_05","seg_50","seg_95","seg_mean","seg_sd","seg_range","max_min_ratio","seg_big_count35","seg_big_count50","seg_big_count75","seg_sum","mean_change_abs","harmonic_mean","geometric_mean","seg_variance","seg_skewness","seg_kurtosis","meanAD","autocorr_1","autocorr_10","autocorr_100","entropy","slope","slope_abs","rollingavg_min","rollingavg_max","rollingavg_avg","rollingavg_q05","rollingavg_q95","rollingstd_min","rollingstd_max","rollingstd_avg","rollingstd_q05","rollingstd_q95","y"
"11",-2.16817137336191,6.74593253082242,-0.579519192418167,0.0382899890599544,0.656099170538076,0.0244628311887773,0.532187414300918,8.91410390418432,3.11134655392224,0,0,0,14.6776987132664,0.000442028987463476,0.121659343436329,0.443559001935944,0.283223443940297,3.67245742795675,48.660504856665,0.392555953911198,1,0.0902247320158519,0.00516378263002957,22.5454360633969,2.6209483318884,6.57001751053158,-0.201268673145848,0.30558702267906,0.0278379782447263,-0.125618569291384,0.209763557796739,0.240470349709544,1.48340056085232,0.471761975092214,0.2715430275384,1.36080695381143,1.0413962366
"12",-17.7016593648118,23.1620050672411,-0.932553010405665,-0.0499684654369201,0.920874534028699,-0.031287092568415,1.53552298947934,40.8636644320529,1.30846518904796,0,0,0,-18.772255541049,-0.00044202898746348,0.114313709014968,0.472236439741645,2.35783085121958,3.34979515462943,124.261589239473,0.392555953911198,1,-0.023688634812799,-0.03048014031899,24.4125215652452,-0.0655217192694727,-18.1591996381937,-0.67786432742897,0.658620840666558,-0.0288461366751996,-0.16785654394346,0.106375082528972,0.269066977977816,4.43680949255794,1.0315680837522,0.30913229114614,4.3805839017595,1.0019979438
"13",-4.37463273578377,6.65767407632554,-0.667777646915041,0.0382899890599544,0.925287456753539,0.0578539464734282,0.711768147459266,11.0323068121093,1.52188183064303,0,0,0,34.7123678840569,0.00044202898746348,0.122777847083528,0.458890645713135,0.506613895737597,2.61651721539101,27.184498993811,0.392555953911198,1,-0.0120622131945349,0.0188416054992552,14.1805921532597,3.202571844427,3.30078243200293,-0.158400280961652,0.499755622572184,0.0653556180891574,-0.0978801978780806,0.386910884322609,0.253354593028826,1.73153668060257,0.627480145557438,0.281014352617537,1.34558050122416,0.96269965102
"14",-4.90418346276502,2.86256053295994,-0.756036101411916,0.0382899890599544,0.656099170538076,-0.0115760377307797,0.548814933089236,7.76674399572495,0.583697684781557,0,0,0,-6.94562263846784,0.000736714979105796,0.114159318792472,0.418778104354138,0.301197830781743,-1.61362247019046,18.8650137785487,0.392555953911198,1,-0.0284458701122747,0.0360258612743191,36.7805778316112,35.6949783458804,0.815421379055218,-0.25170207571549,0.22237190843915,-0.0119741141017689,-0.185508234842835,0.156808485098614,0.228694766989388,1.04295840406772,0.515697188732594,0.311053238540447,0.944495068198184,0.92439685262
"15",-2.34468828235566,4.18643735041305,-0.579519192418167,-0.00583923818848289,0.567840716041201,-0.00436826394686831,0.424573851443282,6.53112563276871,1.78549847411146,0,0,0,-2.62095836812099,0.000736714979105796,0.11349079731456,0.420948674031747,0.180262955329382,1.46060483608311,25.0616401136039,0.327129961592665,1,-0.000384929843334797,0.008041685202775,59.2887638180124,5.92762613784178,71.4109620298006,-0.155878610833169,0.295500342165131,-0.00520213778499712,-0.113010218648973,0.171308088337387,0.223043531955867,1.11441323903149,0.371340023687703,0.244766739612479,0.654734657514859,0.88499855982
"16",-10.3762076415712,5.24553880437555,-0.667777646915041,-0.0499684654369201,0.74435762503495,0.00372209438201185,0.691655519821287,15.6217464459468,0.505535257733261,0,0,0,2.23325662920711,0.000294685991642318,0.113822663712984,0.473866766361286,0.478387358099256,-4.85466861347833,94.8936451201452,0.392555953911198,1,0.0307852137362992,-0.0292126682123534,59.2653998159526,-1.42095500583838,13.9187909070708,-0.362655561368704,0.250110279852453,0.00496473718531421,-0.130031492016228,0.110788005253815,0.213138827689285,2.18473328267947,0.57765657147161,0.271868351651423,1.81227766742867,0.84669576142
"17",-5.78676800773376,6.12812334934429,-0.579519192418167,0.0382899890599544,0.656099170538076,-0.00657472530929018,0.602452070190276,11.9148913570781,1.05898894532394,0,0,0,-3.94483518557411,-0.00221014493731739,0.10552856079269,0.419955324161982,0.36294849687655,-0.188391739232835,40.4356719020579,0.392555953911198,1,-0.0475254725389236,-0.0173232149815104,48.7687690571315,-12.2780925543515,14.0069800057038,-0.362655561368704,0.199676877282811,-0.0126646774761766,-0.264310426357901,0.124026773428347,0.215064958229626,1.41804235225346,0.516666611975891,0.26026845258424,1.36254358873768,0.80729746862
"18",-2.07991291886503,8.24632625726928,-0.579519192418167,0.0382899890599544,0.74435762503495,0.0463803473888345,0.594674232727966,10.3262391761343,3.96474591915566,0,0,0,27.8282084333007,3.06198522071005e-18,0.118150577886952,0.447672309846302,0.353637443070595,5.58089830642251,69.4058382671681,0.261703969274132,1,-0.0156833472508446,-0.00142520167623017,14.8328996514101,8.08113261603581,25.6297848157435,-0.153356940704687,0.540102344627898,0.0401834692801044,-0.0852718472356699,0.23498025908156,0.211226123308499,1.63869701769204,0.480691835527781,0.238653286642327,0.843547470936794,0.76799917582
"19",-2.8742390093369,4.09817889591618,-0.667777646915041,0.0382899890599544,0.74435762503495,0.018873129070642,0.542565229921346,6.97241790525308,1.42583093563317,0,0,0,11.3238774423852,-1.53815526907877e-18,0.110542494770751,0.40528982282134,0.294377028719602,0.326230095625407,15.655736286948,0.392555953911198,1,-0.0273789236717296,0.0553328892218741,28.7143425945249,-0.84288371970488,-45.8951611487759,-0.188660322503437,0.194633537025846,0.0152073513644316,-0.115531888777455,0.110788005253816,0.209670910552199,0.963397774554268,0.464333259999338,0.226349990444967,0.755829821717443,0.72969637742
"20",-3.13901437282753,6.83419098531929,-0.667777646915041,0.0382899890599544,0.74435762503495,0.0294641436102669,0.646314941254584,9.97320535814682,2.1771773472841,0,0,0,17.6784861661601,0.00014734299582116,0.125594990946156,0.458334085068275,0.417723003288917,3.1743829216939,35.8664644824161,0.261703969274132,1,0.0162259510615778,-0.0226290392877156,20.8849292068944,-8.73850697647286,5.63023379856012,-0.234050384816115,0.277848651265756,0.0332778355360278,-0.114901471245335,0.176351428594351,0.167184794235528,1.45678694407923,0.575838773076231,0.218161723141405,1.37830516562507,0.69029808462
"21",-4.02159891779627,4.62772962289743,-0.672190569639885,-0.0499684654369201,0.656099170538076,-0.0421723019563629,0.596315993722997,8.6493285406937,1.15071883534157,0,0,0,-25.3033811738177,1.44502972354558e-18,0.110605384594438,0.460879106095554,0.355592764369845,0.857110495615868,20.8910740525438,0.392555953911198,1,0.0125924919442436,0.0172253647939417,17.8635734988756,9.95310587208969,-10.6634400956062,-0.276918777000312,0.209763557796739,-0.040452056612825,-0.171008631604062,0.105744664996851,0.214912721388697,1.00947058739708,0.550322220903773,0.297407569602146,0.900412182967943,0.65089979182
"22",-7.02238637069,6.21638180384117,-0.672190569639885,0.0382899890599544,0.660512093262915,-0.0168715450005922,0.665825446086196,13.2387681745312,0.885223551610186,0,0,0,-10.1229270003553,0.000147342995821163,0.120861294672551,0.45600782943017,0.443323524655882,-1.73208480165707,44.1534610984447,0.392555953911198,1,-0.0362677605646714,0.0603854615455129,29.7814844340765,19.7985175643038,-33.0843767228987,-0.52404244959156,0.320717043449953,-0.00750995602979176,-0.213877023788259,0.260196960366382,0.272523668927125,1.69702195092022,0.535120879849685,0.293233039349919,1.28180342587688,0.61259699342
"23",-15.49519800239,9.83497843821302,-0.756036101411916,-0.0499684654369201,0.832616079531825,-0.0249619033294724,0.981346874598452,25.330176440603,0.634711375530412,0,0,0,-14.9771419976834,0.000294685991642315,0.125866494655409,0.48804973672987,0.963041688284153,-4.97794782170971,125.707136151145,0.392555953911198,1,0.0131562109669506,-0.0272816343524593,24.697571235352,-5.82124987236204,2.70801856477845,-0.637517605373256,0.335847064220845,-0.0279862738928728,-0.512694934013391,0.292348254504529,0.258951017837613,3.12229918344626,0.718603935810111,0.303850367516933,3.01621478110468,0.57329870062
"24",-3.66856509980877,2.59778516946931,-0.667777646915041,-0.0499684654369201,0.656099170538076,-0.022608344542889,0.439658751509996,6.26635026927809,0.708120231968822,0,0,0,-13.5650067257334,-0.00117874396656928,0.111102442304552,0.452028842800075,0.193299817779328,-0.592193103381447,13.7681855302583,0.261703969274132,1,0.0203369338968296,0.0199912071440777,24.1949878184107,-8.82839206578463,-9.40686659819431,-0.171008631604062,0.131591783813793,-0.0258165683229597,-0.102923538135045,0.0735933708587041,0.218057362732576,0.767860915151393,0.42144937768461,0.239501997298347,0.731234464801086,0.53499590222
"25",-1.37384528289004,3.92166198692243,-0.579519192418167,-0.0499684654369201,0.656099170538076,0.00857630937933994,0.428812571769305,5.29550726981247,2.85451501399981,0,0,0,5.14578562760397,-0.000442028987463477,0.105347434446674,0.435034224625421,0.183880221707405,1.82882145564445,16.9112881834336,0.261703969274132,1,0.0259017024524763,-0.0031445865839635,41.032201562926,2.87265609707216,-26.7348370221312,-0.158400280961652,0.209763557796739,0.0061899302689407,-0.113010218648973,0.118353015639262,0.243311767913811,0.786316904949396,0.416570603826486,0.269862468032974,0.760975192791417,0.49559760942
"26",-6.49283564370876,2.86256053295994,-0.672190569639885,-0.0499684654369201,0.572253638766041,-0.0412897174113941,0.56071980196111,9.35539617666869,0.440879869758234,0,0,0,-24.7738304468365,-0.00235748793313855,0.107478232505345,0.435434027360923,0.314406696311306,-2.593696975409,37.7105338251457,0.392555953911198,1,-0.00977699545970281,0.0102485430659564,16.8798045175275,10.5886463556261,-10.055278018775,-0.244137065330044,0.182025186383436,-0.0417307126673734,-0.143270260190759,0.102592577336249,0.208575361983345,1.30840921575068,0.504155826870667,0.250574780657216,1.27117638533471,0.45619931662
"27",-6.75761100719938,3.48036971443806,-0.667777646915041,0.0382899890599544,0.656099170538076,-0.0139295965173631,0.597978039223437,10.2379807216374,0.515029603025413,0,0,0,-8.35775791041783,1.38805933393125e-18,0.110697148524924,0.409420279289624,0.357577735393506,-3.1416404702996,36.6717343382288,0.392555953911198,1,0.00961255563115312,-0.0178452540962864,31.0348013881597,7.09379554005959,-11.8783078396386,-0.355090550983258,0.15176514484165,-0.0137963103606898,-0.223963704302187,0.118983433171382,0.21184501160612,1.388538505628,0.542922538622056,0.245280931867888,1.35868429827608,0.41789651822
"28",-2.16817137336191,3.56862816893493,-0.579519192418167,-0.00583923818848289,0.74435762503495,0.0141660114974753,0.467870760326169,5.73679954229684,1.64591609905887,0,0,0,8.49960689848519,0.00103140097074811,0.105929982057068,0.430878677119954,0.218903048368187,1.31460063226194,12.5669036660685,0.327129961592665,1,0.0241111757101849,-0.0761046679255564,31.5786476600162,1.03993494033391,12.3541222153812,-0.221442034173705,0.237501929210042,0.0136034622367751,-0.140118172530156,0.168786418208904,0.230916539400545,0.816497437130474,0.449583863939774,0.255822876367155,0.760228973435077,0.37849822542
"29",-7.81671246116187,5.51031416786617,-0.579519192418167,0.0382899890599544,0.656099170538076,-0.00657472530929018,0.601242063719957,13.327026629028,0.704940113282243,0,0,0,-3.94483518557411,-0.000884057974926958,0.119187806286968,0.414354826632166,0.361492019186233,-2.80541565333236,66.0048106838428,0.392555953911198,1,0.0191494654133772,0.0041808151378024,46.7466397860805,15.6767849163939,-16.0374187953467,-0.425697314580757,0.257675290237899,-0.00465859758062468,-0.218289946513102,0.16374307795194,0.242530322707033,1.53478381818075,0.456432165024488,0.274697771161271,1.00725351841985,0.33919993262
"30",-278.064100130592,103.830232477384,-3.49646111353987,0.0382899890599544,2.69045654669103,-1.24072211402392,18.3492127628903,381.894332607976,0.373403946890738,2,1,1,-744.433268414351,-0.000884057974926953,0.146667771799675,0.586438024733478,336.693609017816,-11.862287261372,177.887203918025,0.523407938548264,1,-0.0373662892789212,-0.00936345420584189,4.21874396608057,-0.218217718503933,0.57724059386172,-24.6312088778807,3.75018841818565,-1.3104738413573,-18.5212021565685,0.184546856511918,0.240470349709544,74.1231122517652,6.02903700355556,0.274700583236876,72.8001829436554,0.30089713422
"31",-6.93412791619313,5.95160644035054,-0.932553010405665,-0.0499684654369201,1.00913298852557,-0.0318754822650609,0.82862681645399,12.8857343565437,0.858306410306028,0,0,0,-19.1252893590365,-0.000294685991642319,0.137648162537483,0.566146163584187,0.686622400946679,-0.706829066250829,26.3608287233572,0.392555953911198,1,-0.11765697956914,-0.00974834414571952,25.0322031371873,-3.28935832610622,-43.0316975486169,-0.408045623681382,0.257675290237899,-0.0349409153602943,-0.246658735458526,0.141048046795601,0.333055368594868,1.69499568298138,0.753352613731431,0.377911614275517,1.43353221383391,0.26149884142
"32",-7.64019555216812,10.7175629831818,-0.756036101411916,-0.0499684654369201,0.656099170538076,-0.00333858197773811,0.834426807959212,18.3577585353499,1.40278647450854,0,0,0,-2.00314918664287,0.000884057974926956,0.112378059181173,0.449001669228444,0.696268097841003,3.71140170580436,79.5577656799024,0.392555953911198,1,0.0409008344023116,-0.0170931114797485,64.8702216235497,9.07450548847043,-6.8236712836894,-0.264310426357901,0.363585435634149,0.00452366767520869,-0.17983447705375,0.298652429825734,0.226913225148966,1.87986138107624,0.63914101522964,0.253715856307082,1.86406740695542,0.22319604302
"33",-2.43294673685253,2.86256053295994,-0.491260737921292,-0.0499684654369201,0.479582261544327,-0.0214315651495974,0.343422821925852,5.29550726981247,1.17658166929836,0,0,0,-12.8589390897584,0.00162077295403275,0.104875629384342,0.416523539838983,0.117939234619516,0.571608291445763,15.7665003539221,0.261703969274132,1,0.00437254068866969,-0.0107138205118969,22.4979745960671,3.12827925945551,-34.4489843498351,-0.150835270576205,0.209763557796739,-0.021869218969894,-0.100401868006563,0.0862017215011148,0.213200242134498,0.760580337375741,0.32562731381682,0.232293390144491,0.670182996963055,0.18379775022
"34",-0.932553010405665,0.656099170538076,-0.403002283424418,-0.0499684654369201,0.391323807047452,-0.0220199548462432,0.253659094649235,1.58865218094374,0.703551608559678,0,0,0,-13.2119729077459,0.000147342995821161,0.0950270851453845,0.388598817566617,0.0643429362982695,-0.229416104296588,3.28306790217842,0.261703969274132,1,-0.0310612389261293,-0.0444458854043858,19.7341485972553,9.6750971149126,-9.29755989622838,-0.123096899162902,0.146721804584686,-0.0230454043301754,-0.0852718472356699,0.081788798776271,0.199824049115987,0.331262033556626,0.252410080204527,0.215551387172592,0.299681471965963,0.14449945742
"35",-1.46210373738691,1.2739083520162,-0.491260737921292,-0.0499684654369201,0.479582261544327,-0.0102521609133266,0.291774607232245,2.73601208940311,0.87128451931389,0,0,0,-6.15129654799597,-0.000294685991642318,0.102783899363923,0.412330830876041,0.0851324214255306,0.0183379636750864,4.91822187435432,0.261703969274132,1,0.0862716718857405,-0.041159016268235,34.7058288613291,-31.0410133507605,35.4323634612968,-0.113010218648973,0.108896752657454,-0.0139700650161859,-0.0827501771071878,0.0584633500878114,0.190431031511863,0.454330998386997,0.287289172833914,0.217756966718993,0.3830770150974,0.10619665792
"36",-1.63862064638066,1.09739144302245,-0.407415206149261,-0.0499684654369201,0.391323807047452,-0.0224612471187276,0.2764930588795,2.73601208940311,0.669704391584675,0,0,0,-13.4767482712365,-0.00014734299582116,0.0889348141929453,0.385971469945064,0.0764484116085428,-0.388322842896508,5.70366647778915,0.261703969274132,1,-0.042172892844274,-0.054438704184671,19.6979946949298,-12.3572170805157,-79.8506509589594,-0.123096899162902,0.118983433171382,-0.0223637514509214,-0.087793517364152,0.0609850202162935,0.180622502190845,0.407803533393343,0.274123535631604,0.200085941822238,0.373411706064141,0.066798365123
"37",-1.37384528289004,0.567840716041201,-0.403002283424418,-0.0499684654369201,0.391323807047452,-0.0273154621160557,0.258650526745999,1.94168599893124,0.413322171799931,0,0,0,-16.3892772696334,-0.000736714979105797,0.0921256801598142,0.392731648180884,0.066900094985983,-0.32832013289961,4.03471698903031,0.261703969274132,1,0.0210906785404661,0.00166290426878813,17.2043879646753,20.5883463278309,27.4838780349217,-0.155878610833169,0.0862017215011148,-0.0305747727350072,-0.104814790731406,0.0382899890599543,0.179203550292636,0.340538072332908,0.254577268942658,0.213361370532565,0.31476116588234,0.028495566723
"38",-2.60946364584628,2.95081898745681,-0.491260737921292,-0.0499684654369201,0.391323807047452,-0.00848699182338912,0.323900275486196,5.56028263330309,1.13081436951762,0,0,0,-5.09219509403347,0.000147342995821158,0.0886551315175988,0.374607480521397,0.104911388460034,0.860460617908839,23.7219042512725,0.261703969274132,1,0.00182980764701659,-0.0348398504609878,37.6157209264885,3.6515748648292,18.8065485241868,-0.140748590062277,0.0988100721435254,-0.00780845761743889,-0.09724978034596,0.0584633500878114,0.194411175973146,0.731807153962847,0.300165999091007,0.210760764463153,0.566910806794558,0.00079556232322
"39",-1.90339600987128,2.15649289698494,-0.403002283424418,-0.0499684654369201,0.395736729772292,-0.00878118667171204,0.29388034849538,4.05988890685623,1.13297121870649,0,0,0,-5.26871200302722,0.00029468599164232,0.0881480733599036,0.385962890779989,0.0863656592317662,0.626356898085295,11.2142797838395,0.261703969274132,1,0.0191186508733187,-0.0358602690222846,37.0515472659306,10.5808404429654,14.2352205486089,-0.135705249805312,0.179503516254954,-0.0139388782831481,-0.0928368576211163,0.110788005253816,0.179531996134372,0.502467130290919,0.285287126416776,0.196845372394307,0.477769128694361,11.490798983
"40",-2.60946364584628,1.80345907899744,-0.491260737921292,-0.0499684654369201,0.391323807047452,-0.0340819436274827,0.300038006519293,4.41292272484372,0.691122515490175,0,0,0,-20.4491661764896,7.85503568955587e-19,0.0889055535023646,0.390725892374773,0.0900228053560713,-1.28917499808693,17.0749840202108,0.261703969274132,1,-0.0384787708593352,0.0226437040632368,14.9468458380961,-1.58926450221666,5.55867897086674,-0.198747003017366,0.0786367111156684,-0.0332434660335245,-0.137596502401674,0.0382899890599544,0.176887354121026,0.633833299726577,0.282960903833267,0.199069188385545,0.618552321560319,11.452496185
"41",-1.37384528289004,0.832616079531825,-0.403002283424418,-0.0499684654369201,0.391323807047452,-0.0249619033294724,0.26922779619856,2.20646136242186,0.606047922499922,0,0,0,-14.9771419976834,-0.00103140097074812,0.0976847001458774,0.418061469018774,0.0724836062459334,-0.289118512108529,4.54342049754586,0.261703969274132,1,-0.00457001465179565,-0.0404983105582635,18.6629543287609,28.0584186777226,-14.2563693808929,-0.128140239419866,0.106375082528972,-0.0258121130753828,-0.0978801978780806,0.0483766695738829,0.168549590711103,0.434113878109636,0.260211698230467,0.186707822805719,0.336418859474639,11.413097892
"42",-1.46210373738691,1.09739144302245,-0.491260737921292,-0.0499684654369201,0.391323807047452,-0.039965840593941,0.276624131966883,2.55949518040936,0.750556485809768,0,0,0,-23.9795043563646,0.00014734299582116,0.0830609766570789,0.387293554631421,0.0765209103864315,-0.133914528347715,5.25814274256679,0.261703969274132,1,0.0193075124285669,-0.0249191520023929,13.6681982935788,70.9825872499611,3.2718262780027,-0.176051971861027,0.10385341240049,-0.0402783019573289,-0.13318357967683,0.0653979429411372,0.174915055228585,0.410682633937975,0.269166966800081,0.196211948505702,0.366279064445537,11.373699599
"43",-1.72687910087754,11.8649228916411,-0.491260737921292,-0.0499684654369201,0.391323807047452,-0.0103992583374881,0.602694211507973,13.5918019925187,6.8707316485629,0,0,0,-6.23955500249284,-0.000589371983284639,0.0879048229926182,0.391293946442301,0.363240312585217,13.9675721795585,265.576184203818,0.261703969274132,1,-0.0538478295723384,-0.0178330888641321,36.0219858475018,4.67068457602634,-2.54557498324543,-0.171008631604062,0.441757209617095,-0.0105618006199158,-0.137596502401674,0.385650049258367,0.181742484433592,2.23594004976801,0.390840606624526,0.199159532591942,2.21863046324087,11.335396801
"44",-1.37384528289004,4.3629542594068,-0.403002283424418,0.0382899890599544,0.391323807047452,0.000338853626298326,0.324052805688724,5.73679954229684,3.1757245984998,0,0,0,0.203312175778996,-0.000147342995821158,0.0884701896993667,0.356416180525417,0.105010220874734,4.49019432151543,60.5708564978652,0.261703969274132,1,-0.0463196682129915,0.000855089621625088,-153.172435194031,-46.374851079442,-3.34022573385646,-0.102923538135045,0.111418422785936,0.00114659001197643,-0.0726634965932593,0.071071700730222,0.165729788936163,0.802671338172932,0.295981898826416,0.201406310276477,0.791775374820675,11.295998508
"45",-2.25642982785878,3.21559435094744,-0.407415206149261,-0.0499684654369201,0.391323807047452,-0.0371709895348733,0.338792931368214,5.47202417880622,1.4250805902521,0,0,0,-22.302593720924,-0.000442028987463477,0.0952034312051164,0.437052523274453,0.114780650345067,0.675237071488712,22.6292185156,0.261703969274132,1,0.0670099678407412,-0.00411850094914285,14.9745056420492,-12.1186937682256,23.6784009493482,-0.171008631604062,0.144200134456204,-0.0370304264738246,-0.124988151759263,0.0906146442259585,0.155962680303041,0.787888700374515,0.313198821311146,0.199151326248161,0.774857531440247,11.25769571
"46",-2.16817137336191,1.18564989751932,-0.491260737921292,-0.0499684654369201,0.391323807047452,-0.0208431754529515,0.2911088699356,3.35382127088123,0.546843257911337,0,0,0,-12.5059052717709,0.00014734299582116,0.0886321459116148,0.368561800859228,0.0847443741551819,-1.15331217329595,11.0489146626605,0.261703969274132,1,-0.0431217985900752,0.0583702233966478,20.2650565695459,3.40954331996329,58.9536191206565,-0.123096899162902,0.118983433171382,-0.0194232880502179,-0.0852718472356699,0.0653979429411372,0.169208519989896,0.615495082496242,0.278110426850753,0.202104103906173,0.580899910431183,11.218397417
